wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.response,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,productionTrials_s2.order
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N1 REVEAL-INTR LOC.N5,,,2728.737,1,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,REVEAL|SBJ.|N1|LOC.|N5,N1|SBJ.|N5|N2|LOC.|Ab|REVEAL,girda|pif|pekli|pa|timó,pekli|pif|timó|murak|pa|zsot|girda,pif pekli girda pa timó,1,7.651,21.108,2755.896,0,27,27,27,1,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,REVEAL|SBJ.|N1|LOC.|N5,N1|SBJ.|N5|N2|LOC.|Ab|REVEAL,girda pif-pekli pa-timó,girda|pif|pekli|pa|timó,pekli|pif|timó|murak|pa|zsot|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR LOC.N3,,,2756.408,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,LOC.|N3|SBJ.|N2|OBJ.|N5|PUSH,N2|N3|PUSH|N5|SBJ.|N1|OBJ.|REVEAL|LOC.,pa|zilép|pif|murak|fer|timó|vánta,murak|zilép|vánta|timó|pif|pekli|fer|girda|pa,pif murak vánta fer timó pa pekli,0,5.094,16.848,2802.705,0,28,28,28,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,LOC.|N3|SBJ.|N2|OBJ.|N5|PUSH,N2|N3|PUSH|N5|SBJ.|N1|OBJ.|REVEAL|LOC.,pa-zilép pif-murak fer-timó vánta,pa|zilép|pif|murak|fer|timó|vánta,murak|zilép|vánta|timó|pif|pekli|fer|girda|pa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,,,2803.207,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,SBJ.|N1|LOC.|N2|HIDE|OBJ.|N5,HIDE|N2|LOC.|OBJ.|N3|N5|N1|Ab|SBJ.,pif|pekli|pa|murak|zsübe|fer|timó,zsübe|murak|pa|fer|zilép|timó|pekli|zsot|pif,pif pekli zsübe fer timó pa murak,1,6.376,52.814,2863.753,0,29,29,29,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,SBJ.|N1|LOC.|N2|HIDE|OBJ.|N5,HIDE|N2|LOC.|OBJ.|N3|N5|N1|Ab|SBJ.,pif-pekli pa-murak zsübe fer-timó,pif|pekli|pa|murak|zsübe|fer|timó,zsübe|murak|pa|fer|zilép|timó|pekli|zsot|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,,,2864.264,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,SBJ.|N2|LOC.|N4|OBJ.|N5|PUSH,LOC.|N2|OBJ.|PUSH|HIDE|SBJ.|Ab|N4|N5,pif|murak|pa|dabi|fer|timó|vánta,pa|murak|fer|vánta|zsübe|pif|zsot|dabi|timó,pif murak fer timó vánta pa dabi,1,5.077,36.499,2910.094,0,30,30,30,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,SBJ.|N2|LOC.|N4|OBJ.|N5|PUSH,LOC.|N2|OBJ.|PUSH|HIDE|SBJ.|Ab|N4|N5,pif-murak pa-dabi fer-timó vánta,pif|murak|pa|dabi|fer|timó|vánta,pa|murak|fer|vánta|zsübe|pif|zsot|dabi|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,2910.606,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ.|N5|REVEAL|SBJ.|N3,N5|GO|OBJ.|N3|Ab|SBJ.|REVEAL,fer|timó|girda|pif|zilép,timó|kávler|fer|zilép|zsot|pif|girda,pif zilép girda fer timó,1,6.542,14.118,2937.67,0,31,31,31,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ.|N5|REVEAL|SBJ.|N3,N5|GO|OBJ.|N3|Ab|SBJ.|REVEAL,fer-timó girda pif-zilép,fer|timó|girda|pif|zilép,timó|kávler|fer|zilép|zsot|pif|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 HIDE-TR LOC.N4,,,2938.174,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ.|N5|SBJ.|N3|HIDE|LOC.|N4,N5|OBJ.|HIDE|REVEAL|SBJ.|GO|LOC.|N4|N3,fer|timó|pif|zilép|zsübe|pa|dabi,timó|fer|zsübe|girda|pif|kávler|pa|dabi|zilép,pif zilép zsübe fer timó pa dabi,1,6.054,26.451,2967.56,0,32,32,32,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ.|N5|SBJ.|N3|HIDE|LOC.|N4,N5|OBJ.|HIDE|REVEAL|SBJ.|GO|LOC.|N4|N3,fer-timó pif-zilép zsübe pa-dabi,fer|timó|pif|zilép|zsübe|pa|dabi,timó|fer|zsübe|girda|pif|kávler|pa|dabi|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,Aa SBJ.N5 JUMP-INTR,,,2968.065,1,Aa-SBJ-N5-JUMP-INTR.mp4,JUMP|Aa|SBJ.|N5,N4|GO|SBJ.|N5|JUMP|Aa,bonip|gyék|pif|timó,dabi|kávler|pif|timó|bonip|gyék,pif timó gyék bonip,0,4.152,19.145,3063.196,0,33,33,33,1,Aa-SBJ-N5-JUMP-INTR.mp4,JUMP|Aa|SBJ.|N5,N4|GO|SBJ.|N5|JUMP|Aa,bonip gyék pif-timó,bonip|gyék|pif|timó,dabi|kávler|pif|timó|bonip|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,3063.704,1,SBJ-N3-HIDE-INTR.mp4,SBJ.|N3|HIDE,HIDE|SBJ.|LOC.|Ab|N3,pif|zilép|zsübe,zsübe|pif|pa|zsot|zilép,pif zilép zsübe,1,12.356,18.515,3084.748,0,34,34,34,1,SBJ-N3-HIDE-INTR.mp4,SBJ.|N3|HIDE,HIDE|SBJ.|LOC.|Ab|N3,pif-zilép zsübe,pif|zilép|zsübe,zsübe|pif|pa|zsot|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N3 GO-INTR LOC.N2,,,3085.257,1,SBJ-N3-GO-INTR-LOC-N2.mp4,LOC.|N2|GO|SBJ.|N3,LOC.|SBJ.|N2|GO|REVEAL|N3|Aa,pa|murak|kávler|pif|zilép,pa|pif|murak|kávler|girda|zilép|gyék,pif zilép kávler pa murak,1,10.323,18.696,3108.731,0,35,35,35,1,SBJ-N3-GO-INTR-LOC-N2.mp4,LOC.|N2|GO|SBJ.|N3,LOC.|SBJ.|N2|GO|REVEAL|N3|Aa,pa-murak kávler pif-zilép,pa|murak|kávler|pif|zilép,pa|pif|murak|kávler|girda|zilép|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N1 HIDE-INTR LOC.N5,,,3109.232,1,SBJ-N1-HIDE-INTR-LOC-N5.mp4,HIDE|LOC.|N5|SBJ.|N1,SBJ.|N1|HIDE|PUSH|LOC.|N5|OBJ.,zsübe|pa|timó|pif|pekli,pif|pekli|zsübe|vánta|pa|timó|fer,pif pekli zsübe pa timó,1,4.889,14.676,3133.514,0,36,36,36,1,SBJ-N1-HIDE-INTR-LOC-N5.mp4,HIDE|LOC.|N5|SBJ.|N1,SBJ.|N1|HIDE|PUSH|LOC.|N5|OBJ.,zsübe pa-timó pif-pekli,zsübe|pa|timó|pif|pekli,pif|pekli|zsübe|vánta|pa|timó|fer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N1 JUMP-INTR LOC.N5,,,3134.027,1,SBJ-N1-JUMP-INTR-LOC-N5.mp4,LOC.|N5|SBJ.|N1|JUMP,LOC.|OBJ.|HIDE|SBJ.|JUMP|N1|N5,pa|timó|pif|pekli|bonip,pa|fer|zsübe|pif|bonip|pekli|timó,pif pekli bonip pa timó,1,5.092,13.715,3150.596,0,37,37,37,1,SBJ-N1-JUMP-INTR-LOC-N5.mp4,LOC.|N5|SBJ.|N1|JUMP,LOC.|OBJ.|HIDE|SBJ.|JUMP|N1|N5,pa-timó pif-pekli bonip,pa|timó|pif|pekli|bonip,pa|fer|zsübe|pif|bonip|pekli|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N5 GO-INTR LOC.N3,,,3151.1,1,SBJ-N5-GO-INTR-LOC-N3.mp4,GO|SBJ.|N5|LOC.|N3,N3|LOC.|Aa|N4|GO|N5|SBJ.,kávler|pif|timó|pa|zilép,zilép|pa|gyék|dabi|kávler|timó|pif,pif timó kávler pa zilép,1,7.207,12.609,3166.673,0,38,38,38,1,SBJ-N5-GO-INTR-LOC-N3.mp4,GO|SBJ.|N5|LOC.|N3,N3|LOC.|Aa|N4|GO|N5|SBJ.,kávler pif-timó pa-zilép,kávler|pif|timó|pa|zilép,zilép|pa|gyék|dabi|kávler|timó|pif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,SBJ.N5 HIDE-INTR LOC.N2,,,3167.18,1,SBJ-N5-HIDE-INTR-LOC-N2.mp4,LOC.|N2|HIDE|SBJ.|N5,N4|HIDE|N3|SBJ.|N2|LOC.|N5,pa|murak|zsübe|pif|timó,dabi|zsübe|zilép|pif|murak|pa|timó,pif timó zsübe pa murak,1,7.741,12.662,3184.065,0,39,39,39,1,SBJ-N5-HIDE-INTR-LOC-N2.mp4,LOC.|N2|HIDE|SBJ.|N5,N4|HIDE|N3|SBJ.|N2|LOC.|N5,pa-murak zsübe pif-timó,pa|murak|zsübe|pif|timó,dabi|zsübe|zilép|pif|murak|pa|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 HIDE-TR LOC.N2,,,3184.568,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,HIDE|OBJ.|N5|LOC.|N2|SBJ.|N3,GO|HIDE|LOC.|N2|SBJ.|N5|N3|OBJ.|Aa,zsübe|fer|timó|pa|murak|pif|zilép,kávler|zsübe|pa|murak|pif|timó|zilép|fer|gyék,pif zilép zsübe fer timó pa murak,1,5.751,25.639,3215.664,0,40,40,40,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,HIDE|OBJ.|N5|LOC.|N2|SBJ.|N3,GO|HIDE|LOC.|N2|SBJ.|N5|N3|OBJ.|Aa,zsübe fer-timó pa-murak pif-zilép,zsübe|fer|timó|pa|murak|pif|zilép,kávler|zsübe|pa|murak|pif|timó|zilép|fer|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N2 HIDE-TR,,,3216.169,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,SBJ.|N2|Ab|OBJ.|N5|HIDE,N5|OBJ.|Ab|SBJ.|N1|HIDE|GO|N2,pif|murak|zsot|fer|timó|zsübe,timó|fer|zsot|pif|pekli|zsübe|kávler|murak,pif murak zsübe fer timó zsot,0,6.791,22.954,3286.11,0,41,41,41,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,SBJ.|N2|Ab|OBJ.|N5|HIDE,N5|OBJ.|Ab|SBJ.|N1|HIDE|GO|N2,pif-murak zsot fer-timó zsübe,pif|murak|zsot|fer|timó|zsübe,timó|fer|zsot|pif|pekli|zsübe|kávler|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308.731,chunkTest_s1,0,1,N5-N5.mp3,0,4.697,5,2,2.954,9.204,3318.577,0,0,0,16,1,N5-N5.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3319.083,chunkTest_s1,1,1,JUMP-SBJ.mp3,8,0.979,6,1,2.608,4.282,3323.998,0,1,1,11,1,JUMP-SBJ.mp3,8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3324.508,chunkTest_s1,2,1,N3-N3.mp3,0,0.505,6,1,2.984,3.557,3328.796,0,2,2,17,1,N3-N3.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3329.303,chunkTest_s1,3,1,N2-LOC.mp3,7,0.617,6,1,2.017,3.709,3333.637,0,3,3,13,1,N2-LOC.mp3,7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334.137,chunkTest_s1,4,1,N2-GO.mp3,2,0.418,6,1,2.776,2.806,3337.618,0,4,4,4,1,N2-GO.mp3,2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338.119,chunkTest_s1,5,1,REVEAL-Ab.mp3,0,0.8,6,1,2.366,2.985,3341.595,0,5,5,6,1,REVEAL-Ab.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3342.099,chunkTest_s1,6,1,N4-SBJ.mp3,3,0.781,6,1,2.175,2.631,3345.298,0,6,6,5,1,N4-SBJ.mp3,3,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345.804,chunkTest_s1,7,1,N3-N3.mp3,0,0.877,6,1,3.357,4.126,3350.635,0,7,7,7,1,N3-N3.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.148,chunkTest_s1,8,1,SBJ-JUMP.mp3,0,0.648,6,1,2.273,2.951,3354.683,0,8,8,8,1,SBJ-JUMP.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3355.197,chunkTest_s1,9,1,N2-SBJ.mp3,4,2.334,6,3,4.573,4.752,3360.45,0,9,9,9,1,N2-SBJ.mp3,4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3360.951,chunkTest_s1,10,1,N1-N5.mp3,0,0.32,6,1,2.08,2.376,3363.872,0,10,10,18,1,N1-N5.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364.387,chunkTest_s1,11,1,LOC-Aa.mp3,0,3.959,6,2,1.88,3.12,3369.666,0,11,11,3,1,LOC-Aa.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370.178,chunkTest_s1,12,1,PUSH-LOC.mp3,1,16.143,6,11,3.047,17.829,3388.717,0,12,12,0,1,PUSH-LOC.mp3,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3389.22,chunkTest_s1,13,1,N4-LOC.mp3,3,2.775,6,4,4.854,5.601,3395.327,0,13,13,19,1,N4-LOC.mp3,3,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3395.843,chunkTest_s1,14,1,N5-N5.mp3,0,2.949,6,2,4.702,5.345,3401.915,0,14,14,1,1,N5-N5.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3402.417,chunkTest_s1,15,1,Aa-SBJ.mp3,2,0.534,6,2,1.95,2.815,3405.898,0,15,15,12,1,Aa-SBJ.mp3,2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3406.453,chunkTest_s1,16,1,LOC-GO.mp3,0,0.368,6,1,1.923,2.43,3409.514,0,16,16,15,1,LOC-GO.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410.019,chunkTest_s1,17,1,N5-N5.mp3,0,5.767,1,2,4.671,29.158,3441.761,0,17,17,14,1,N5-N5.mp3,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3442.268,chunkTest_s1,18,1,LOC-N2.mp3,18,0.779,6,1,1.984,6.32,3449.242,0,18,18,10,1,LOC-N2.mp3,18,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3449.75,chunkTest_s1,19,1,HIDE-LOC.mp3,6,1.782,6,2,4.557,10.598,3461.174,0,19,19,2,1,HIDE-LOC.mp3,6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629.991,GJTest_s1,0,1,SBJ-N4-OBJ-N5-PUSH-TR.mp3,5,1.525,6,1,5.033,6.227,3636.805,,,,,,SBJ-N4-OBJ-N5-PUSH-TR.mp3,5,0,0,0,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1202,1995.07.15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2025.2.4,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637.322,GJTest_s1,1,1,SBJ-N4-PUSH-TR.mp3,,12.868,1,2,10.523,21.247,3659.56,,,,,,SBJ-N4-PUSH-TR.mp3,,0,1,1,14,1,,,,,,,,,,,,,,,,
