wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N3 GO-INTR LOC.N2,,,4399.575,1,SBJ-N3-GO-INTR-LOC-N2.mp4,N3|GO|N2,GO|PUSH|N3|Ab|N1|HIDE|N2,zilép|kávler|murak,kávler|vánta|zilép|zsot|pekli|zsübe|murak,0,16.869,48.263,zilép kávler pekli,4464.836,0,35,35,35,1,SBJ-N3-GO-INTR-LOC-N2.mp4,N3|GO|N2,GO|PUSH|N3|Ab|N1|HIDE|N2,zilép kávler murak,zilép|kávler|murak,kávler|vánta|zilép|zsot|pekli|zsübe|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N1 HIDE-INTR LOC.N5,,,4465.353,1,SBJ-N1-HIDE-INTR-LOC-N5.mp4,N1|HIDE|N5,Ab|PUSH|Aa|N5|N1|REVEAL|HIDE,pekli|zsübe|timó,zsot|vánta|gyék|timó|pekli|girda|zsübe,0,5.908,39.19,pekli zsot girda timó,4513.348,0,36,36,36,1,SBJ-N1-HIDE-INTR-LOC-N5.mp4,N1|HIDE|N5,Ab|PUSH|Aa|N5|N1|REVEAL|HIDE,pekli zsübe timó,pekli|zsübe|timó,zsot|vánta|gyék|timó|pekli|girda|zsübe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N1 JUMP-INTR LOC.N5,,,4513.853,1,SBJ-N1-JUMP-INTR-LOC-N5.mp4,N1|JUMP|N5,PUSH|N2|N1|N5|GO|JUMP|Aa,pekli|bonip|timó,vánta|murak|pekli|timó|kávler|bonip|gyék,0,10.471,43.434,timó bonip pekli,4565.87,0,37,37,37,1,SBJ-N1-JUMP-INTR-LOC-N5.mp4,N1|JUMP|N5,PUSH|N2|N1|N5|GO|JUMP|Aa,pekli bonip timó,pekli|bonip|timó,vánta|murak|pekli|timó|kávler|bonip|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N5 GO-INTR LOC.N3,,,4566.391,1,SBJ-N5-GO-INTR-LOC-N3.mp4,N5|GO|N3,N5|N4|N3|PUSH|GO|HIDE|Aa,timó|kávler|zilép,timó|dabi|zilép|vánta|kávler|zsübe|gyék,0,7.934,46.899,zilép vánta timó,4640.277,0,38,38,38,1,SBJ-N5-GO-INTR-LOC-N3.mp4,N5|GO|N3,N5|N4|N3|PUSH|GO|HIDE|Aa,timó kávler zilép,timó|kávler|zilép,timó|dabi|zilép|vánta|kávler|zsübe|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,SBJ.N5 HIDE-INTR LOC.N2,,,4640.797,1,SBJ-N5-HIDE-INTR-LOC-N2.mp4,N5|HIDE|N2,HIDE|N2|JUMP|N5|Aa|N3|Ab,timó|zsübe|murak,zsübe|murak|bonip|timó|gyék|zilép|zsot,0,8.068,59.888,timó zsot bonip zilép,4705.891,0,39,39,39,1,SBJ-N5-HIDE-INTR-LOC-N2.mp4,N5|HIDE|N2,HIDE|N2|JUMP|N5|Aa|N3|Ab,timó zsübe murak,timó|zsübe|murak,zsübe|murak|bonip|timó|gyék|zilép|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 HIDE-TR LOC.N2,,,4706.407,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,N5|N3|HIDE|N2,Aa|Ab|PUSH|REVEAL|N3|HIDE|N2|N5,timó|zilép|zsübe|murak,gyék|zsot|vánta|girda|zilép|zsübe|murak|timó,0,6.396,31.554,timó zsot murak,4747.205,0,40,40,40,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,N5|N3|HIDE|N2,Aa|Ab|PUSH|REVEAL|N3|HIDE|N2|N5,timó zilép zsübe murak,timó|zilép|zsübe|murak,gyék|zsot|vánta|girda|zilép|zsübe|murak|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N2 HIDE-TR,,,4747.728,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab|N5|N2|HIDE,N1|N5|N4|Ab|HIDE|REVEAL|N2|PUSH,zsot|timó|murak|zsübe,pekli|timó|dabi|zsot|zsübe|girda|murak|vánta,0,7.716,26.109,pekli zsübe murak,4790.224,0,41,41,41,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab|N5|N2|HIDE,N1|N5|N4|Ab|HIDE|REVEAL|N2|PUSH,zsot timó murak zsübe,zsot|timó|murak|zsübe,pekli|timó|dabi|zsot|zsübe|girda|murak|vánta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819.984,chunkTest_s1,0,1,REVEAL-N4.mp3,6,14.346,6,1,16.04,19.482,4841.199,0,0,0,2,1,REVEAL-N4.mp3,6,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4841.71,chunkTest_s1,1,1,PUSH-PUSH.mp3,0,2.266,4,1,3.902,13.333,4856.043,0,1,1,16,1,PUSH-PUSH.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4856.55,chunkTest_s1,2,1,N2-N3.mp3,0,1.865,6,1,5.109,6.361,4863.921,0,2,2,3,1,N2-N3.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4864.436,chunkTest_s1,3,1,N5-N3.mp3,19,2.275,6,1,3.91,5.145,4870.401,0,3,3,10,1,N5-N3.mp3,19,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4870.915,chunkTest_s1,4,1,N4-Aa.mp3,0,2.344,6,1,4.107,5.088,4876.909,0,4,4,6,1,N4-Aa.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877.413,chunkTest_s1,5,1,HIDE-JUMP.mp3,0,1.725,6,1,3.414,4.552,4884.88,0,5,5,14,1,HIDE-JUMP.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4885.397,chunkTest_s1,6,1,N1-JUMP.mp3,3,1.293,6,1,2.971,3.598,4889.968,0,6,6,5,1,N1-JUMP.mp3,3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890.473,chunkTest_s1,7,1,N1-N1.mp3,0,1.364,4,1,3.289,7.885,4899.239,0,7,7,7,1,N1-N1.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4899.835,chunkTest_s1,8,1,N1-GO.mp3,4,1.392,6,1,3.475,3.832,4904.595,0,8,8,9,1,N1-GO.mp3,4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4905.106,chunkTest_s1,9,1,JUMP-N5.mp3,1,1.536,6,1,3.586,4.322,4910.328,0,9,9,0,1,JUMP-N5.mp3,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4910.836,chunkTest_s1,10,1,GO-N4.mp3,2,6.591,6,3,3.459,9.446,4921.299,0,10,10,12,1,GO-N4.mp3,2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4921.818,chunkTest_s1,11,1,N4-N4.mp3,0,1.399,3,1,3.048,6.957,4929.626,0,11,11,1,1,N4-N4.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930.144,chunkTest_s1,12,1,N2-HIDE.mp3,8,1.256,6,1,2.994,3.842,4934.947,0,12,12,11,1,N2-HIDE.mp3,8,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935.513,chunkTest_s1,13,1,N5-Ab.mp3,3,1.128,6,1,2.583,3.523,4939.878,0,13,13,19,1,N5-Ab.mp3,3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4940.389,chunkTest_s1,14,1,N4-N5.mp3,0,0.927,6,1,2.547,3.488,4944.824,0,14,14,15,1,N4-N5.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4945.327,chunkTest_s1,15,1,N1-N2.mp3,0,1.578,6,1,3.202,3.813,4950.18,0,15,15,18,1,N1-N2.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950.684,chunkTest_s1,16,1,GO-PUSH.mp3,0,1.111,6,1,3.092,4.551,4956.258,0,16,16,17,1,GO-PUSH.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4956.778,chunkTest_s1,17,1,N4-N2.mp3,0,1.114,6,1,2.949,4.227,4962.388,0,17,17,8,1,N4-N2.mp3,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962.897,chunkTest_s1,18,1,HIDE-N1.mp3,2,1.709,6,1,3.367,3.892,4968.116,0,18,18,4,1,HIDE-N1.mp3,2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4968.631,chunkTest_s1,19,1,REVEAL-N3.mp3,7,1.194,6,1,3.213,3.928,4973.491,0,19,19,13,1,REVEAL-N3.mp3,7,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5002.26,GJTest_s1,0,1,SBJ-N4-PUSH-TR.mp3,,4.876,6,1,6.546,12.271,5015.719,,,,,,SBJ-N4-PUSH-TR.mp3,,0,0,0,14,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016.22,GJTest_s1,1,1,SBJ-N3-JUMP-INTR.mp3,6,1.588,6,1,3.401,5.205,5022.335,,,,,,SBJ-N3-JUMP-INTR.mp3,6,0,1,1,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022.85,GJTest_s1,2,1,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,1,1.776,1,1,4.526,9.216,5033.228,,,,,,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,1,0,2,2,1,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033.74,GJTest_s1,3,1,HIDE-TR-LOC-N4.mp3,,1.516,1,1,3.94,6.415,5041.387,,,,,,HIDE-TR-LOC-N4.mp3,,0,3,3,13,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5041.907,GJTest_s1,4,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,4,1.551,6,1,4.001,4.699,5047.598,,,,,,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,4,0,4,4,2,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5048.106,GJTest_s1,5,1,OBJ-N1-SBJ-N5-Ab-JUMP-INTR.mp3,,1.213,6,1,4.95,5.771,5054.919,,,,,,OBJ-N1-SBJ-N5-Ab-JUMP-INTR.mp3,,0,5,5,19,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055.459,GJTest_s1,6,1,Ab-SBJ-N1-PUSH-TR.mp3,,1.336,2,1,3.785,7.519,5063.983,,,,,,Ab-SBJ-N1-PUSH-TR.mp3,,0,6,6,11,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5064.504,GJTest_s1,7,1,OBJ-N1-SBJ-N4-Ab-JUMP-INTR.mp3,,1.602,6,1,4.212,4.891,5070.319,,,,,,OBJ-N1-SBJ-N4-Ab-JUMP-INTR.mp3,,0,7,7,15,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070.84,GJTest_s1,8,1,Ab-SBJ-N5-JUMP-INTR.mp3,0,1.296,6,1,3.175,4.076,5075.787,,,,,,Ab-SBJ-N5-JUMP-INTR.mp3,0,0,8,8,9,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076.295,GJTest_s1,9,1,OBJ-N1-SBJ-N2-Ab-GO-INTR.mp3,,1.339,6,1,4.271,5.026,5082.972,,,,,,OBJ-N1-SBJ-N2-Ab-GO-INTR.mp3,,0,9,9,17,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083.514,GJTest_s1,10,1,SBJ-N2-Ab-PUSH-TR.mp3,,3.354,6,1,5.713,6.346,5090.945,,,,,,SBJ-N2-Ab-PUSH-TR.mp3,,0,10,10,16,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5091.456,GJTest_s1,11,1,OBJ-N1-SBJ-N3-JUMP-INTR.mp3,,1.405,1,1,3.968,5.758,5098.362,,,,,,OBJ-N1-SBJ-N3-JUMP-INTR.mp3,,0,11,11,10,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098.874,GJTest_s1,12,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,2,1.682,6,1,4.692,5.442,5105.199,,,,,,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,2,0,12,12,3,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105.711,GJTest_s1,13,1,OBJ-N4-Ab-SBJ-N2-PUSH-TR.mp3,0,1.591,2,1,4.388,10.926,5117.441,,,,,,OBJ-N4-Ab-SBJ-N2-PUSH-TR.mp3,0,0,13,13,6,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5117.942,GJTest_s1,14,1,SBJ-N4-REVEAL-INTR-LOC-N3-LOC-N1.mp3,,1.405,1,1,4.652,5.982,5125.239,,,,,,SBJ-N4-REVEAL-INTR-LOC-N3-LOC-N1.mp3,,0,14,14,12,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.744,GJTest_s1,15,1,SBJ-N3-Aa-PUSH-TR.mp3,,1.691,6,1,4.576,5.612,5132.386,,,,,,SBJ-N3-Aa-PUSH-TR.mp3,,0,15,15,18,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5132.896,GJTest_s1,16,1,OBJ-N5-SBJ-N4-PUSH-TR.mp3,5,1.041,5,1,3.443,10.132,5144.211,,,,,,OBJ-N5-SBJ-N4-PUSH-TR.mp3,5,0,16,16,4,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144.722,GJTest_s1,17,1,OBJ-N2-Aa-SBJ-N3-PUSH-TR.mp3,0,1.936,3,1,5.07,10.147,5155.686,,,,,,OBJ-N2-Aa-SBJ-N3-PUSH-TR.mp3,0,0,17,17,8,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156.201,GJTest_s1,18,1,Ab-SBJ-N2-GO-INTR.mp3,0,2.283,3,1,4.6,11.02,5167.88,,,,,,Ab-SBJ-N2-GO-INTR.mp3,0,0,18,18,7,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168.395,GJTest_s1,19,1,Ab-SBJ-N4-JUMP-INTR.mp3,0,1.686,1,1,3.611,5.041,5174.693,,,,,,Ab-SBJ-N4-JUMP-INTR.mp3,0,0,19,19,5,1,,,,,
,,,,,,,,,,,,5195.246,2,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp3,5202.534,mouse_continue,7.288,,,,,,,2,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
,,,,,,,,,,,,5202.539,2,SBJ-N3-REVEAL-INTR-LOC-N2.mp4,SBJ-N3-REVEAL-INTR-LOC-N2.mp3,5210.233,mouse_continue,7.692,,,,,,,2,SBJ-N3-REVEAL-INTR-LOC-N2.mp4,SBJ-N3-REVEAL-INTR-LOC-N2.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1
,,,,,,,,,,,,5210.237,2,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,5217.627,mouse_continue,7.389,,,,,,,2,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,140524,,2026-05-07_15h04.57.242,BrocantoHPilot1WOSession2,2025.2.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1
