trial_index,subtask,session,loop,trial_id_global,category,sentence,sentence_morph,sentence_form,sentence_frame,foil_sentence,foil_sentence_morph,foil_sentence_frame,foil_type,chunk_frequency_type,gj_grammatical,gj_error_type,held_out_probe_type,held_out_probe_instance,held_out_probe_instance_morph,correct_words,correct_words_form,distractor_words,all_words,all_words_form,previous_encounters,trial_type,audio_1,audio_2,video_1,video_2
17,passive,3,2,557,target,Ab OBJ.N5 Aa SBJ.N5 PUSH-TR,Aa SBJ.N5 Ab OBJ.N5 PUSH-TR,gyék pif-timó zsot fer-timó vánta,OBJ-SBJ-V.TR,,,,,,,,,,,,,,,,,passive,Aa-SBJ-N5-Ab-OBJ-N5-PUSH-TR.mp3,,Ab-OBJ-N5-Aa-SBJ-N5-PUSH-TR.mp4,
18,passive,3,2,558,target,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N4,Ab LOC.N4 HIDE-TR SBJ.N3 Ab OBJ.N5,zsot pa-dabi zsübe pif-zilép zsot fer-timó,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,,,,,,passive,Ab-LOC-N4-HIDE-TR-SBJ-N3-Ab-OBJ-N5.mp3,,Ab-OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp4,
19,passive,3,2,559,target,SBJ.N3 GO-INTR,GO-INTR SBJ.N3,kávler pif-zilép,SBJ-V.INTR,,,,,,,,,,,,,,,,,passive,GO-INTR-SBJ-N3.mp3,,SBJ-N3-GO-INTR.mp4,
20,passive,3,2,560,target,Ab OBJ.N5 SBJ.N4 REVEAL-TR LOC.N3,LOC.N3 REVEAL-TR Ab OBJ.N5 SBJ.N4,pa-zilép girda zsot fer-timó pif-dabi,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,,,,,,passive,LOC-N3-REVEAL-TR-Ab-OBJ-N5-SBJ-N4.mp3,,Ab-OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N3.mp4,
21,passive,3,2,561,target,Ab OBJ.N5 Aa SBJ.N5 HIDE-TR,Aa SBJ.N5 Ab OBJ.N5 HIDE-TR,gyék pif-timó zsot fer-timó zsübe,OBJ-SBJ-V.TR,,,,,,,,,,,,,,,,,passive,Aa-SBJ-N5-Ab-OBJ-N5-HIDE-TR.mp3,,Ab-OBJ-N5-Aa-SBJ-N5-HIDE-TR.mp4,
22,passive,3,2,562,target,SBJ.N3 REVEAL-INTR Ab LOC.N5,REVEAL-INTR Ab LOC.N5 SBJ.N3,girda zsot pa-timó pif-zilép,SBJ-V.INTR-LOC,,,,,,,,,,,,,,,,,passive,REVEAL-INTR-Ab-LOC-N5-SBJ-N3.mp3,,SBJ-N3-REVEAL-INTR-Ab-LOC-N5.mp4,
23,passive,3,2,563,target,OBJ.N5 SBJ.N4 PUSH-TR,SBJ.N4 OBJ.N5 PUSH-TR,pif-dabi fer-timó vánta,OBJ-SBJ-V.TR,,,,,,,,,,,,,,,,,passive,SBJ-N4-OBJ-N5-PUSH-TR.mp3,,OBJ-N5-SBJ-N4-PUSH-TR.mp4,
24,passive,3,2,564,target,Ab SBJ.N5 HIDE-INTR,HIDE-INTR Ab SBJ.N5,zsübe zsot pif-timó,SBJ-V.INTR,,,,,,,,,,,,,,,,,passive,HIDE-INTR-Ab-SBJ-N5.mp3,,Ab-SBJ-N5-HIDE-INTR.mp4,
25,passive,3,2,565,target,OBJ.N5 Ab SBJ.N4 PUSH-TR Ab LOC.N3,Ab LOC.N3 Ab SBJ.N4 OBJ.N5 PUSH-TR,zsot pa-zilép zsot pif-dabi fer-timó vánta,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,,,,,,passive,Ab-LOC-N3-Ab-SBJ-N4-OBJ-N5-PUSH-TR.mp3,,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N3.mp4,
26,passive,3,2,566,target,Ab SBJ.N5 JUMP-INTR,Ab SBJ.N5 JUMP-INTR,zsot pif-timó bonip,SBJ-V.INTR,,,,,,,,,,,,,,,,,passive,Ab-SBJ-N5-JUMP-INTR.mp3,,Ab-SBJ-N5-JUMP-INTR.mp4,
27,passive,3,2,567,target,OBJ.N5 SBJ.N2 HIDE-TR,SBJ.N2 HIDE-TR OBJ.N5,pif-murak zsübe fer-timó,OBJ-SBJ-V.TR,,,,,,,,,,,,,,,,,passive,SBJ-N2-HIDE-TR-OBJ-N5.mp3,,OBJ-N5-SBJ-N2-HIDE-TR.mp4,
28,passive,3,2,568,target,OBJ.N5 Ab SBJ.N2 REVEAL-TR LOC.N4,OBJ.N5 Ab SBJ.N2 LOC.N4 REVEAL-TR,fer-timó zsot pif-murak pa-dabi girda,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,,,,,,passive,OBJ-N5-Ab-SBJ-N2-LOC-N4-REVEAL-TR.mp3,,OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N4.mp4,
29,passive,3,2,569,target,Aa SBJ.N5 HIDE-INTR,HIDE-INTR Aa SBJ.N5,zsübe gyék pif-timó,SBJ-V.INTR,,,,,,,,,,,,,,,,,passive,HIDE-INTR-Aa-SBJ-N5.mp3,,Aa-SBJ-N5-HIDE-INTR.mp4,
30,passive,3,2,570,target,OBJ.N5 SBJ.N2 HIDE-TR LOC.N3,HIDE-TR OBJ.N5 LOC.N3 SBJ.N2,zsübe fer-timó pa-zilép pif-murak,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,,,,,,passive,HIDE-TR-OBJ-N5-LOC-N3-SBJ-N2.mp3,,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,
31,passive,3,2,571,target,OBJ.N5 SBJ.N4 REVEAL-TR,REVEAL-TR OBJ.N5 SBJ.N4,girda fer-timó pif-dabi,OBJ-SBJ-V.TR,,,,,,,,,,,,,,,,,passive,REVEAL-TR-OBJ-N5-SBJ-N4.mp3,,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,
32,passive,3,2,572,target,Ab OBJ.N5 Ab SBJ.N4 PUSH-TR,Ab SBJ.N4 PUSH-TR Ab OBJ.N5,zsot pif-dabi vánta zsot fer-timó,OBJ-SBJ-V.TR,,,,,,,,,,,,,,,,,passive,Ab-SBJ-N4-PUSH-TR-Ab-OBJ-N5.mp3,,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,
33,passive,3,2,573,target,Ab SBJ.N5 GO-INTR,GO-INTR Ab SBJ.N5,kávler zsot pif-timó,SBJ-V.INTR,,,,,,,,,,,,,,,,,passive,GO-INTR-Ab-SBJ-N5.mp3,,Ab-SBJ-N5-GO-INTR.mp4,
34,passive,3,2,574,target,SBJ.N5 JUMP-INTR,SBJ.N5 JUMP-INTR,pif-timó bonip,SBJ-V.INTR,,,,,,,,,,,,,,,,,passive,SBJ-N5-JUMP-INTR.mp3,,SBJ-N5-JUMP-INTR.mp4,
35,passive,3,2,575,target,SBJ.N3 HIDE-INTR Aa LOC.N2,HIDE-INTR SBJ.N3 Aa LOC.N2,zsübe pif-zilép gyék pa-murak,SBJ-V.INTR-LOC,,,,,,,,,,,,,,,,,passive,HIDE-INTR-SBJ-N3-Aa-LOC-N2.mp3,,SBJ-N3-HIDE-INTR-Aa-LOC-N2.mp4,
36,passive,3,2,576,target,Aa SBJ.N1 GO-INTR LOC.N4,GO-INTR LOC.N4 Aa SBJ.N1,kávler pa-dabi gyék pif-pekli,SBJ-V.INTR-LOC,,,,,,,,,,,,,,,,,passive,GO-INTR-LOC-N4-Aa-SBJ-N1.mp3,,Aa-SBJ-N1-GO-INTR-LOC-N4.mp4,
37,passive,3,2,577,target,SBJ.N4 GO-INTR Ab LOC.N2,SBJ.N4 Ab LOC.N2 GO-INTR,pif-dabi zsot pa-murak kávler,SBJ-V.INTR-LOC,,,,,,,,,,,,,,,,,passive,SBJ-N4-Ab-LOC-N2-GO-INTR.mp3,,SBJ-N4-GO-INTR-Ab-LOC-N2.mp4,
38,passive,3,2,578,target,Ab SBJ.N1 JUMP-INTR Aa LOC.N2,Aa LOC.N2 Ab SBJ.N1 JUMP-INTR,gyék pa-murak zsot pif-pekli bonip,SBJ-V.INTR-LOC,,,,,,,,,,,,,,,,,passive,Aa-LOC-N2-Ab-SBJ-N1-JUMP-INTR.mp3,,Ab-SBJ-N1-JUMP-INTR-Aa-LOC-N2.mp4,
39,passive,3,2,579,target,Aa SBJ.N2 HIDE-INTR LOC.N1,HIDE-INTR Aa SBJ.N2 LOC.N1,zsübe gyék pif-murak pa-pekli,SBJ-V.INTR-LOC,,,,,,,,,,,,,,,,,passive,HIDE-INTR-Aa-SBJ-N2-LOC-N1.mp3,,Aa-SBJ-N2-HIDE-INTR-LOC-N1.mp4,
40,passive,3,2,580,target,Ab OBJ.N5 SBJ.N3 REVEAL-TR LOC.N2,LOC.N2 Ab OBJ.N5 SBJ.N3 REVEAL-TR,pa-murak zsot fer-timó pif-zilép girda,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,,,,,,passive,LOC-N2-Ab-OBJ-N5-SBJ-N3-REVEAL-TR.mp3,,Ab-OBJ-N5-SBJ-N3-REVEAL-TR-LOC-N2.mp4,
41,passive,3,2,581,target,OBJ.N5 Ab SBJ.N1 PUSH-TR Ab LOC.N3,Ab LOC.N3 Ab SBJ.N1 PUSH-TR OBJ.N5,zsot pa-zilép zsot pif-pekli vánta fer-timó,OBJ-SBJ-V.TR-LOC,,,,,,,,,,,,,,,,,passive,Ab-LOC-N3-Ab-SBJ-N1-PUSH-TR-OBJ-N5.mp3,,OBJ-N5-Ab-SBJ-N1-PUSH-TR-Ab-LOC-N3.mp4,
42,passive,3,2,582,target,Ab OBJ.N5 Aa SBJ.N5 REVEAL-TR,Aa SBJ.N5 REVEAL-TR Ab OBJ.N5,gyék pif-timó girda zsot fer-timó,OBJ-SBJ-V.TR,,,,,,,,,,,,,,,,,passive,Aa-SBJ-N5-REVEAL-TR-Ab-OBJ-N5.mp3,,Ab-OBJ-N5-Aa-SBJ-N5-REVEAL-TR.mp4,
1,comprehension,3,2,583,target,Ab OBJ.N5 SBJ.N2 REVEAL-TR LOC.N4,Ab OBJ.N5 REVEAL-TR LOC.N4 SBJ.N2,zsot fer-timó girda pa-dabi pif-murak,OBJ-SBJ-V.TR-LOC,Aa OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,LOC.N4 SBJ.N2 Aa OBJ.N5 PUSH-TR,OBJ-SBJ-V.TR-LOC,wrong_verb_wrong_adjective,,,,,,,,,,,,,comprehension,Ab-OBJ-N5-REVEAL-TR-LOC-N4-SBJ-N2.mp3,,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-LOC-N4.mp4,Aa-OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4
2,comprehension,3,2,584,target,Ab SBJ.N5 REVEAL-INTR Ab LOC.N4,REVEAL-INTR Ab LOC.N4 Ab SBJ.N5,girda zsot pa-dabi zsot pif-timó,SBJ-V.INTR-LOC,Ab SBJ.N5 GO-INTR Ab LOC.N4,Ab SBJ.N5 GO-INTR Ab LOC.N4,SBJ-V.INTR-LOC,wrong_verb,,,,,,,,,,,,,comprehension,REVEAL-INTR-Ab-LOC-N4-Ab-SBJ-N5.mp3,,Ab-SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp4,Ab-SBJ-N5-GO-INTR-Ab-LOC-N4.mp4
3,comprehension,3,2,585,target,Aa SBJ.N5 GO-INTR,GO-INTR Aa SBJ.N5,kávler gyék pif-timó,SBJ-V.INTR,Ab SBJ.N5 GO-INTR,GO-INTR Ab SBJ.N5,SBJ-V.INTR,wrong_adjective,,,,,,,,,,,,,comprehension,GO-INTR-Aa-SBJ-N5.mp3,,Aa-SBJ-N5-GO-INTR.mp4,Ab-SBJ-N5-GO-INTR.mp4
4,comprehension,3,2,586,target,Ab OBJ.N5 SBJ.N2 HIDE-TR,SBJ.N2 Ab OBJ.N5 HIDE-TR,pif-murak zsot fer-timó zsübe,OBJ-SBJ-V.TR,OBJ.N2 Aa SBJ.N5 HIDE-TR,HIDE-TR Aa SBJ.N5 OBJ.N2,OBJ-SBJ-V.TR,wrong_adjective_swapped_roles,,,,,,,,,,,,,comprehension,SBJ-N2-Ab-OBJ-N5-HIDE-TR.mp3,,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N2-Aa-SBJ-N5-HIDE-TR.mp4
5,comprehension,3,2,587,target,SBJ.N2 REVEAL-INTR LOC.N3,LOC.N3 REVEAL-INTR SBJ.N2,pa-zilép girda pif-murak,SBJ-V.INTR-LOC,SBJ.N3 JUMP-INTR LOC.N2,LOC.N2 JUMP-INTR SBJ.N3,SBJ-V.INTR-LOC,swapped_roles_wrong_verb,,,,,,,,,,,,,comprehension,LOC-N3-REVEAL-INTR-SBJ-N2.mp3,,SBJ-N2-REVEAL-INTR-LOC-N3.mp4,SBJ-N3-JUMP-INTR-LOC-N2.mp4
6,comprehension,3,2,588,target,OBJ.N5 Ab SBJ.N4 PUSH-TR LOC.N2,LOC.N2 Ab SBJ.N4 OBJ.N5 PUSH-TR,pa-murak zsot pif-dabi fer-timó vánta,OBJ-SBJ-V.TR-LOC,Ab OBJ.N4 SBJ.N5 PUSH-TR LOC.N2,SBJ.N5 LOC.N2 Ab OBJ.N4 PUSH-TR,OBJ-SBJ-V.TR-LOC,swapped_roles,,,,,,,,,,,,,comprehension,LOC-N2-Ab-SBJ-N4-OBJ-N5-PUSH-TR.mp3,,OBJ-N5-Ab-SBJ-N4-PUSH-TR-LOC-N2.mp4,Ab-OBJ-N4-SBJ-N5-PUSH-TR-LOC-N2.mp4
7,comprehension,3,2,589,target,Ab OBJ.N5 SBJ.N2 HIDE-TR,SBJ.N2 Ab OBJ.N5 HIDE-TR,pif-murak zsot fer-timó zsübe,OBJ-SBJ-V.TR,Aa OBJ.N5 SBJ.N2 PUSH-TR,PUSH-TR Aa OBJ.N5 SBJ.N2,OBJ-SBJ-V.TR,wrong_verb_wrong_adjective,,,,,,,,,,,,,comprehension,SBJ-N2-Ab-OBJ-N5-HIDE-TR.mp3,,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Aa-OBJ-N5-SBJ-N2-PUSH-TR.mp4
8,comprehension,3,2,590,target,Ab OBJ.N5 SBJ.N3 PUSH-TR Ab LOC.N1,PUSH-TR Ab LOC.N1 Ab OBJ.N5 SBJ.N3,vánta zsot pa-pekli zsot fer-timó pif-zilép,OBJ-SBJ-V.TR-LOC,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N1,HIDE-TR Ab OBJ.N5 SBJ.N3 Ab LOC.N1,OBJ-SBJ-V.TR-LOC,wrong_verb,,,,,,,,,,,,,comprehension,PUSH-TR-Ab-LOC-N1-Ab-OBJ-N5-SBJ-N3.mp3,,Ab-OBJ-N5-SBJ-N3-PUSH-TR-Ab-LOC-N1.mp4,Ab-OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N1.mp4
9,comprehension,3,2,591,target,SBJ.N4 JUMP-INTR,JUMP-INTR SBJ.N4,bonip pif-dabi,SBJ-V.INTR,SBJ.N4 HIDE-INTR,HIDE-INTR SBJ.N4,SBJ-V.INTR,wrong_verb,,,,,,,,,,,,,comprehension,JUMP-INTR-SBJ-N4.mp3,,SBJ-N4-JUMP-INTR.mp4,SBJ-N4-HIDE-INTR.mp4
10,comprehension,3,2,592,target,SBJ.N3 REVEAL-INTR Ab LOC.N5,REVEAL-INTR Ab LOC.N5 SBJ.N3,girda zsot pa-timó pif-zilép,SBJ-V.INTR-LOC,Aa SBJ.N5 REVEAL-INTR LOC.N3,REVEAL-INTR LOC.N3 Aa SBJ.N5,SBJ-V.INTR-LOC,wrong_adjective_swapped_roles,,,,,,,,,,,,,comprehension,REVEAL-INTR-Ab-LOC-N5-SBJ-N3.mp3,,SBJ-N3-REVEAL-INTR-Ab-LOC-N5.mp4,Aa-SBJ-N5-REVEAL-INTR-LOC-N3.mp4
11,comprehension,3,2,593,target,Ab SBJ.N5 HIDE-INTR,HIDE-INTR Ab SBJ.N5,zsübe zsot pif-timó,SBJ-V.INTR,Aa SBJ.N5 HIDE-INTR,HIDE-INTR Aa SBJ.N5,SBJ-V.INTR,wrong_adjective,,,,,,,,,,,,,comprehension,HIDE-INTR-Ab-SBJ-N5.mp3,,Ab-SBJ-N5-HIDE-INTR.mp4,Aa-SBJ-N5-HIDE-INTR.mp4
12,comprehension,3,2,594,target,Ab OBJ.N5 Ab SBJ.N2 REVEAL-TR,Ab OBJ.N5 REVEAL-TR Ab SBJ.N2,zsot fer-timó girda zsot pif-murak,OBJ-SBJ-V.TR,Ab OBJ.N2 Ab SBJ.N5 PUSH-TR,Ab OBJ.N2 PUSH-TR Ab SBJ.N5,OBJ-SBJ-V.TR,swapped_roles_wrong_verb,,,,,,,,,,,,,comprehension,Ab-OBJ-N5-REVEAL-TR-Ab-SBJ-N2.mp3,,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,Ab-OBJ-N2-Ab-SBJ-N5-PUSH-TR.mp4
13,comprehension,3,2,595,target,SBJ.N5 REVEAL-INTR LOC.N4,SBJ.N5 LOC.N4 REVEAL-INTR,pif-timó pa-dabi girda,SBJ-V.INTR-LOC,SBJ.N4 REVEAL-INTR LOC.N5,REVEAL-INTR SBJ.N4 LOC.N5,SBJ-V.INTR-LOC,swapped_roles,,,,,,,,,,,,,comprehension,SBJ-N5-LOC-N4-REVEAL-INTR.mp3,,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,SBJ-N4-REVEAL-INTR-LOC-N5.mp4
14,comprehension,3,2,596,target,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N3,SBJ.N1 LOC.N3 OBJ.N5 REVEAL-TR,pif-pekli pa-zilép fer-timó girda,OBJ-SBJ-V.TR-LOC,OBJ.N3 SBJ.N1 PUSH-TR LOC.N5,OBJ.N3 LOC.N5 PUSH-TR SBJ.N1,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,,,,,comprehension,SBJ-N1-LOC-N3-OBJ-N5-REVEAL-TR.mp3,,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,OBJ-N3-SBJ-N1-PUSH-TR-LOC-N5.mp4
15,comprehension,3,2,597,target,SBJ.N1 REVEAL-INTR Ab LOC.N5,Ab LOC.N5 REVEAL-INTR SBJ.N1,zsot pa-timó girda pif-pekli,SBJ-V.INTR-LOC,SBJ.N1 HIDE-INTR Aa LOC.N5,Aa LOC.N5 HIDE-INTR SBJ.N1,SBJ-V.INTR-LOC,wrong_verb_wrong_adjective,,,,,,,,,,,,,comprehension,Ab-LOC-N5-REVEAL-INTR-SBJ-N1.mp3,,SBJ-N1-REVEAL-INTR-Ab-LOC-N5.mp4,SBJ-N1-HIDE-INTR-Aa-LOC-N5.mp4
16,comprehension,3,2,598,target,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N1,HIDE-TR Ab OBJ.N5 SBJ.N3 Ab LOC.N1,zsübe zsot fer-timó pif-zilép zsot pa-pekli,OBJ-SBJ-V.TR-LOC,OBJ.N3 Ab SBJ.N5 HIDE-TR Aa LOC.N1,HIDE-TR Aa LOC.N1 Ab SBJ.N5 OBJ.N3,OBJ-SBJ-V.TR-LOC,wrong_adjective_swapped_roles,,,,,,,,,,,,,comprehension,HIDE-TR-Ab-OBJ-N5-SBJ-N3-Ab-LOC-N1.mp3,,Ab-OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N1.mp4,OBJ-N3-Ab-SBJ-N5-HIDE-TR-Aa-LOC-N1.mp4
17,comprehension,3,2,599,target,Aa SBJ.N5 HIDE-INTR,HIDE-INTR Aa SBJ.N5,zsübe gyék pif-timó,SBJ-V.INTR,Ab SBJ.N5 HIDE-INTR,HIDE-INTR Ab SBJ.N5,SBJ-V.INTR,wrong_adjective,,,,,,,,,,,,,comprehension,HIDE-INTR-Aa-SBJ-N5.mp3,,Aa-SBJ-N5-HIDE-INTR.mp4,Ab-SBJ-N5-HIDE-INTR.mp4
18,comprehension,3,2,600,target,Ab OBJ.N5 Aa SBJ.N5 PUSH-TR,Aa SBJ.N5 Ab OBJ.N5 PUSH-TR,gyék pif-timó zsot fer-timó vánta,OBJ-SBJ-V.TR,Aa OBJ.N5 Ab SBJ.N5 PUSH-TR,Aa OBJ.N5 PUSH-TR Ab SBJ.N5,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,,,,,comprehension,Aa-SBJ-N5-Ab-OBJ-N5-PUSH-TR.mp3,,Ab-OBJ-N5-Aa-SBJ-N5-PUSH-TR.mp4,Aa-OBJ-N5-Ab-SBJ-N5-PUSH-TR.mp4
19,comprehension,3,2,601,target,SBJ.N2 GO-INTR,GO-INTR SBJ.N2,kávler pif-murak,SBJ-V.INTR,SBJ.N2 JUMP-INTR,SBJ.N2 JUMP-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,,,,,comprehension,GO-INTR-SBJ-N2.mp3,,SBJ-N2-GO-INTR.mp4,SBJ-N2-JUMP-INTR.mp4
20,comprehension,3,2,602,target,Ab SBJ.N4 REVEAL-INTR LOC.N2,LOC.N2 REVEAL-INTR Ab SBJ.N4,pa-murak girda zsot pif-dabi,SBJ-V.INTR-LOC,Aa SBJ.N4 HIDE-INTR LOC.N2,Aa SBJ.N4 HIDE-INTR LOC.N2,SBJ-V.INTR-LOC,wrong_verb_wrong_adjective,,,,,,,,,,,,,comprehension,LOC-N2-REVEAL-INTR-Ab-SBJ-N4.mp3,,Ab-SBJ-N4-REVEAL-INTR-LOC-N2.mp4,Aa-SBJ-N4-HIDE-INTR-LOC-N2.mp4
21,comprehension,3,2,603,target,Ab OBJ.N5 SBJ.N2 HIDE-TR Ab LOC.N4,Ab OBJ.N5 Ab LOC.N4 HIDE-TR SBJ.N2,zsot fer-timó zsot pa-dabi zsübe pif-murak,OBJ-SBJ-V.TR-LOC,OBJ.N2 Aa SBJ.N5 HIDE-TR Ab LOC.N4,Ab LOC.N4 OBJ.N2 Aa SBJ.N5 HIDE-TR,OBJ-SBJ-V.TR-LOC,wrong_adjective_swapped_roles,,,,,,,,,,,,,comprehension,Ab-OBJ-N5-Ab-LOC-N4-HIDE-TR-SBJ-N2.mp3,,Ab-OBJ-N5-SBJ-N2-HIDE-TR-Ab-LOC-N4.mp4,OBJ-N2-Aa-SBJ-N5-HIDE-TR-Ab-LOC-N4.mp4
22,comprehension,3,2,604,target,OBJ.N5 Ab SBJ.N1 PUSH-TR,PUSH-TR Ab SBJ.N1 OBJ.N5,vánta zsot pif-pekli fer-timó,OBJ-SBJ-V.TR,OBJ.N5 Aa SBJ.N1 PUSH-TR,PUSH-TR OBJ.N5 Aa SBJ.N1,OBJ-SBJ-V.TR,wrong_adjective,,,,,,,,,,,,,comprehension,PUSH-TR-Ab-SBJ-N1-OBJ-N5.mp3,,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,OBJ-N5-Aa-SBJ-N1-PUSH-TR.mp4
23,comprehension,3,2,605,target,Ab SBJ.N3 JUMP-INTR,Ab SBJ.N3 JUMP-INTR,zsot pif-zilép bonip,SBJ-V.INTR,Aa SBJ.N3 REVEAL-INTR,Aa SBJ.N3 REVEAL-INTR,SBJ-V.INTR,wrong_verb_wrong_adjective,,,,,,,,,,,,,comprehension,Ab-SBJ-N3-JUMP-INTR.mp3,,Ab-SBJ-N3-JUMP-INTR.mp4,Aa-SBJ-N3-REVEAL-INTR.mp4
24,comprehension,3,2,606,target,Ab OBJ.N5 Ab SBJ.N3 REVEAL-TR LOC.N4,Ab SBJ.N3 LOC.N4 Ab OBJ.N5 REVEAL-TR,zsot pif-zilép pa-dabi zsot fer-timó girda,OBJ-SBJ-V.TR-LOC,Ab OBJ.N3 Ab SBJ.N5 PUSH-TR LOC.N4,Ab OBJ.N3 Ab SBJ.N5 PUSH-TR LOC.N4,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,,,,,comprehension,Ab-SBJ-N3-LOC-N4-Ab-OBJ-N5-REVEAL-TR.mp3,,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR-LOC-N4.mp4,Ab-OBJ-N3-Ab-SBJ-N5-PUSH-TR-LOC-N4.mp4
25,comprehension,3,2,607,target,OBJ.N5 Ab SBJ.N4 PUSH-TR,OBJ.N5 PUSH-TR Ab SBJ.N4,fer-timó vánta zsot pif-dabi,OBJ-SBJ-V.TR,Ab OBJ.N4 SBJ.N5 PUSH-TR,SBJ.N5 PUSH-TR Ab OBJ.N4,OBJ-SBJ-V.TR,swapped_roles,,,,,,,,,,,,,comprehension,OBJ-N5-PUSH-TR-Ab-SBJ-N4.mp3,,OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,Ab-OBJ-N4-SBJ-N5-PUSH-TR.mp4
26,comprehension,3,2,608,target,Ab OBJ.N5 Ab SBJ.N2 HIDE-TR LOC.N4,HIDE-TR Ab OBJ.N5 Ab SBJ.N2 LOC.N4,zsübe zsot fer-timó zsot pif-murak pa-dabi,OBJ-SBJ-V.TR-LOC,Ab OBJ.N5 Ab SBJ.N2 REVEAL-TR LOC.N4,Ab OBJ.N5 REVEAL-TR Ab SBJ.N2 LOC.N4,OBJ-SBJ-V.TR-LOC,wrong_verb,,,,,,,,,,,,,comprehension,HIDE-TR-Ab-OBJ-N5-Ab-SBJ-N2-LOC-N4.mp3,,Ab-OBJ-N5-Ab-SBJ-N2-HIDE-TR-LOC-N4.mp4,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N4.mp4
27,comprehension,3,2,609,target,OBJ.N5 Ab SBJ.N4 REVEAL-TR,OBJ.N5 Ab SBJ.N4 REVEAL-TR,fer-timó zsot pif-dabi girda,OBJ-SBJ-V.TR,Aa OBJ.N4 SBJ.N5 REVEAL-TR,SBJ.N5 Aa OBJ.N4 REVEAL-TR,OBJ-SBJ-V.TR,wrong_adjective_swapped_roles,,,,,,,,,,,,,comprehension,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,Aa-OBJ-N4-SBJ-N5-REVEAL-TR.mp4
28,comprehension,3,2,610,target,SBJ.N4 HIDE-INTR,HIDE-INTR SBJ.N4,zsübe pif-dabi,SBJ-V.INTR,SBJ.N4 GO-INTR,SBJ.N4 GO-INTR,SBJ-V.INTR,wrong_verb,,,,,,,,,,,,,comprehension,HIDE-INTR-SBJ-N4.mp3,,SBJ-N4-HIDE-INTR.mp4,SBJ-N4-GO-INTR.mp4
29,comprehension,3,2,611,target,Ab SBJ.N3 GO-INTR,GO-INTR Ab SBJ.N3,kávler zsot pif-zilép,SBJ-V.INTR,Aa SBJ.N3 GO-INTR,Aa SBJ.N3 GO-INTR,SBJ-V.INTR,wrong_adjective,,,,,,,,,,,,,comprehension,GO-INTR-Ab-SBJ-N3.mp3,,Ab-SBJ-N3-GO-INTR.mp4,Aa-SBJ-N3-GO-INTR.mp4
30,comprehension,3,2,612,target,OBJ.N5 Ab SBJ.N1 PUSH-TR Ab LOC.N4,Ab LOC.N4 Ab SBJ.N1 PUSH-TR OBJ.N5,zsot pa-dabi zsot pif-pekli vánta fer-timó,OBJ-SBJ-V.TR-LOC,OBJ.N5 Ab SBJ.N4 HIDE-TR Ab LOC.N1,OBJ.N5 Ab LOC.N1 HIDE-TR Ab SBJ.N4,OBJ-SBJ-V.TR-LOC,swapped_roles_wrong_verb,,,,,,,,,,,,,comprehension,Ab-LOC-N4-Ab-SBJ-N1-PUSH-TR-OBJ-N5.mp3,,OBJ-N5-Ab-SBJ-N1-PUSH-TR-Ab-LOC-N4.mp4,OBJ-N5-Ab-SBJ-N4-HIDE-TR-Ab-LOC-N1.mp4
